L 05/09/2011 - 00:01:22: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slay "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>"
L 05/09/2011 - 00:01:35: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" transfer "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" (team "TERRORIST")
L 05/09/2011 - 00:07:09: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:09: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:10: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:10: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:10: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:10: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:10: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:14: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:14: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:15: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:15: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:07:15: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "~Helena~<896><STEAM_0:4:285233002><>"
L 05/09/2011 - 00:07:16: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "~Helena~<896><STEAM_0:4:285233002><>"
L 05/09/2011 - 00:07:42: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:42: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:42: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:42: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:44: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:44: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:44: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:44: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:44: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:45: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:46: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:46: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:46: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:46: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:46: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:47: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:47: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:47: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:47: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:47: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:48: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:48: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:49: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:49: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:49: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:49: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:49: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:50: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:51: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:51: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:51: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:07:51: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:11:19: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slay "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>"
L 05/09/2011 - 00:11:22: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:11:22: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:11:23: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slap with 0 damage ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:11:28: [plmenu.amxx] Cmd: ".::T9o::.<912><STEAM_0:0:1836044300><>" slay ".::T9o::.<912><STEAM_0:0:1836044300><>"
L 05/09/2011 - 00:14:31: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:32: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:32: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:32: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:33: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:33: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:33: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:33: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:34: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:34: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:34: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:35: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:35: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:35: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:36: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:36: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:36: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:36: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:37: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:37: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:37: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:37: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:38: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:38: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:38: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:38: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:39: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:39: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:40: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:40: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:41: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:41: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:41: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:42: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:42: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:42: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:43: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:43: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:43: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:44: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:44: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:44: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:14:45: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "____***Dj***____<891><STEAM_0:0:1965368411><>"
L 05/09/2011 - 00:17:08: [plmenu.amxx] Cmd: "HELOOOO IM LENDSEY LOHAN<922><STEAM_0:0:1236438227><>" slay "[62_Rus]-=Anton=-<925><STEAM_0:0:1901309182><>"
L 05/09/2011 - 00:22:53: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "[62_Rus]-=Anton=-<925><STEAM_0:0:1901309182><>"
L 05/09/2011 - 00:22:53: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "[62_Rus]-=Anton=-<925><STEAM_0:0:1901309182><>"
L 05/09/2011 - 00:22:54: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "[62_Rus]-=Anton=-<925><STEAM_0:0:1901309182><>"
L 05/09/2011 - 00:22:54: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "[62_Rus]-=Anton=-<925><STEAM_0:0:1901309182><>"
L 05/09/2011 - 00:22:58: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "OXWORD<930><STEAM_0:4:1796183281><>"
L 05/09/2011 - 00:22:58: [plmenu.amxx] Cmd: "[o_VIP_o]                (^_^)V<895><STEAM_0:4:446327478><>" slap with 0 damage "OXWORD<930><STEAM_0:4:1796183281><>"
